education_level,years_experience,num_relevant_skills,internal_referral,interview_score,technical_test_score,Cloud_Computing,Communication,Data_Visualization,Excel,Leadership,Machine_Learning,Python,SQL,total_skills,avg_test_score,edu_exp_score
0,3,3,1,6.57,8.67,0,0,0,0,0,1,0,0,1,8.243333333333334,0
0,15,4,0,7.11,8.42,0,0,0,1,0,1,1,0,3,5.976666666666667,0
0,13,4,0,3.12,1.09,0,0,0,1,1,1,1,0,4,4.236666666666667,0
0,0,1,0,3.42,7.05,1,0,1,1,0,0,1,0,4,5.6499999999999995,0
0,1,1,0,8.64,7.9,0,0,1,0,1,1,0,0,3,6.773333333333333,0
0,12,3,0,4.2,1.04,0,0,0,0,0,0,0,1,1,4.453333333333333,0
0,7,2,1,5.75,5.44,1,1,0,0,0,0,1,0,3,6.960000000000001,0
1,8,4,1,5.01,9.58,0,1,0,0,0,1,0,0,2,5.63,8
0,9,4,1,2.62,9.58,0,0,0,0,0,0,0,1,1,6.916666666666667,0
0,19,2,1,4.66,7.66,0,1,0,1,1,1,0,0,4,6.873333333333334,0
0,9,4,1,1.39,8.48,0,0,0,0,0,0,0,1,1,5.903333333333333,0
0,15,4,0,2.36,3.77,0,0,0,1,0,0,0,0,1,3.19,0
0,8,1,1,8.49,5.15,0,1,0,1,0,0,0,0,2,7.193333333333334,0
0,5,1,0,9.32,9.96,0,0,1,1,0,0,0,1,3,6.996666666666667,0
0,11,3,0,1.19,8.27,1,0,0,0,0,1,0,0,2,3.803333333333333,0
1,16,4,1,3.89,1.4,1,1,0,0,0,0,0,0,2,3.016666666666667,16
0,9,4,0,9.42,1.49,0,0,0,0,1,1,1,1,4,4.74,0
2,10,1,0,7.48,6.22,0,0,0,0,1,0,1,1,3,6.326666666666667,20
0,8,4,0,1.11,4.36,1,1,0,0,1,0,0,1,4,3.8533333333333335,0
0,17,2,0,1.97,3.12,1,0,0,1,0,0,1,1,4,2.9333333333333336,0
0,2,1,0,7.63,3.88,0,0,1,1,0,1,0,0,3,6.256666666666667,0
1,4,1,0,7.12,9.63,0,0,1,0,0,0,0,0,1,5.9366666666666665,4
0,4,2,0,8.88,3.89,0,0,0,0,0,1,0,0,1,5.276666666666667,0
1,4,3,1,7.81,4.26,1,0,0,0,0,1,1,1,4,5.416666666666667,4
0,10,1,0,9.51,5.06,0,0,0,0,1,0,0,0,1,6.37,0
1,3,4,0,5.89,2.45,0,0,0,1,1,0,0,1,3,4.206666666666667,3
0,4,4,0,3.37,4.5,0,0,0,1,0,0,1,0,2,2.9933333333333336,0
1,18,4,0,2.18,6.82,1,0,0,0,0,0,0,0,1,6.146666666666666,18
0,10,2,0,1.04,3.33,0,0,1,1,1,0,1,0,4,4.08,0
0,11,3,0,2.12,6.61,0,0,1,0,0,0,1,0,2,3.2600000000000002,0
1,16,1,0,6.39,3.2,1,1,0,0,0,1,0,1,4,4.583333333333333,16
0,14,1,1,4.65,8.08,1,0,0,0,0,0,0,1,2,5.903333333333333,0
1,1,3,0,8.13,9.44,1,1,0,0,0,0,0,1,3,6.84,1
2,0,1,1,3.96,5.0,0,0,0,1,0,0,0,0,1,6.066666666666667,0
0,5,4,0,4.21,9.67,0,1,0,1,0,0,0,0,2,7.1499999999999995,0
0,0,3,1,6.55,6.98,1,0,1,0,0,0,0,0,2,7.433333333333334,0
0,14,2,0,9.44,7.4,1,1,0,1,0,1,0,0,4,8.16,0
0,1,3,1,6.32,5.6,0,0,1,0,1,0,1,0,3,5.37,0
0,7,3,0,3.08,3.05,0,1,0,0,1,0,1,1,4,3.8066666666666666,0
0,15,1,0,4.52,9.46,0,0,1,0,0,0,0,1,2,5.173333333333333,0
0,15,3,0,9.31,9.73,1,0,0,0,1,0,1,0,3,7.9433333333333325,0
2,15,4,0,8.22,8.58,0,0,0,1,1,1,0,0,3,8.336666666666668,30
0,19,1,1,1.31,5.17,1,0,0,1,0,0,0,0,2,4.736666666666667,0
1,18,3,1,3.28,2.54,1,0,0,1,0,0,0,1,3,4.626666666666667,18
0,1,2,0,6.44,1.81,0,0,0,0,1,0,0,0,1,3.8966666666666665,0
0,19,2,0,7.64,5.54,0,0,0,0,0,1,0,0,1,5.023333333333333,0
0,13,4,0,2.08,3.75,0,1,0,0,1,0,1,1,4,3.6566666666666663,0
0,1,3,0,5.64,8.71,0,0,0,0,0,1,0,0,1,6.5566666666666675,0
0,18,4,0,6.06,5.89,0,0,0,0,0,0,1,1,2,6.19,0
0,1,3,0,2.09,9.29,0,0,1,0,1,1,0,0,3,4.409999999999999,0
0,17,1,0,4.96,7.53,0,0,0,1,1,1,0,0,3,4.613333333333333,0
0,16,2,0,1.03,5.07,1,1,1,1,0,0,0,0,4,4.6066666666666665,0
0,18,1,0,7.29,7.69,0,0,0,1,1,0,0,1,3,7.25,0
0,13,1,0,1.69,9.71,0,0,0,1,0,0,0,0,1,4.793333333333334,0
0,16,4,0,2.32,6.07,1,1,0,0,1,0,0,0,3,5.646666666666667,0
0,15,1,0,8.13,3.83,0,0,1,1,1,0,1,0,4,5.363333333333333,0
0,18,2,0,4.72,4.35,0,1,0,0,0,1,0,1,3,4.796666666666667,0
0,16,3,0,7.24,6.58,0,0,0,0,0,1,0,1,2,5.32,0
1,11,4,0,6.89,9.75,1,0,0,0,0,0,0,1,2,8.796666666666667,11
1,3,4,0,2.36,5.25,1,0,1,0,1,0,0,1,4,5.046666666666667,3
0,7,2,0,2.52,7.38,0,0,1,0,0,0,0,0,1,4.3533333333333335,0
1,0,1,0,6.93,2.61,1,0,0,0,0,1,0,0,2,6.359999999999999,0
0,13,1,0,3.14,6.58,0,0,1,0,0,0,0,1,2,4.72,0
0,8,1,0,4.97,7.6,0,1,0,1,1,0,1,0,4,5.8,0
1,17,4,0,8.39,4.81,0,1,0,0,1,0,1,1,4,5.226666666666667,17
1,11,4,1,3.46,6.73,0,0,0,0,1,0,1,1,3,5.010000000000001,11
0,1,4,0,4.08,3.04,0,1,0,0,0,1,0,1,3,5.626666666666666,0
1,5,4,0,3.82,5.13,0,0,0,0,1,0,1,1,3,4.616666666666666,5
0,4,1,0,7.71,8.43,1,0,0,0,0,0,1,1,3,7.8133333333333335,0
1,17,3,1,3.89,2.8,1,0,0,0,0,0,0,0,1,5.5,17
0,13,1,0,4.45,1.8,0,0,0,0,1,0,0,1,2,4.286666666666666,0
0,14,3,1,6.0,7.27,0,0,1,1,1,0,0,1,4,5.609999999999999,0
1,12,3,0,5.6,3.82,0,0,0,0,0,0,1,0,1,4.503333333333333,12
1,8,1,0,3.48,5.39,0,0,0,0,0,1,0,0,1,4.0,8
0,18,4,0,6.48,9.03,1,0,0,0,0,0,0,0,1,8.343333333333334,0
2,0,4,0,4.19,2.56,0,0,0,0,0,0,1,0,1,5.263333333333333,0
0,7,1,0,5.12,7.96,1,0,0,0,1,0,0,1,3,6.603333333333334,0
0,15,3,1,4.4,5.56,1,1,1,0,0,1,0,0,4,3.8900000000000006,0
1,6,3,0,8.06,1.42,1,0,0,0,1,0,0,0,2,5.866666666666667,6
1,15,4,0,5.86,2.62,0,1,0,0,0,0,0,0,1,5.613333333333333,15
1,12,1,0,9.89,5.46,0,0,0,0,1,0,1,0,2,7.7,12
1,12,4,0,5.44,3.02,0,0,1,0,0,0,0,0,1,3.6700000000000004,12
0,19,2,0,9.02,4.2,0,0,1,0,0,0,0,0,1,5.586666666666666,0
0,18,1,0,6.16,7.24,1,0,0,0,0,0,1,0,2,7.236666666666667,0
2,10,4,0,9.04,8.63,0,0,1,1,0,1,0,0,3,7.553333333333335,20
0,15,2,0,6.98,4.97,1,0,0,0,1,0,1,0,3,5.043333333333333,0
1,8,3,0,2.09,5.58,0,0,1,0,0,0,0,0,1,4.816666666666666,8
1,12,2,1,1.85,6.31,0,0,1,0,0,0,0,0,1,4.833333333333333,12
0,18,1,0,7.88,2.53,0,0,0,1,0,0,0,0,1,5.359999999999999,0
0,9,3,1,7.15,6.38,0,1,0,0,1,0,0,0,2,5.876666666666668,0
0,6,3,0,5.06,8.28,0,0,1,0,1,0,1,1,4,7.103333333333333,0
0,16,3,0,4.87,9.06,0,0,0,1,0,0,1,0,2,6.683333333333334,0
0,9,2,0,6.95,2.72,1,0,0,0,0,0,0,0,1,6.153333333333333,0
1,1,2,0,6.0,8.71,0,1,0,0,1,0,0,0,2,7.726666666666667,1
0,17,3,1,2.82,8.88,0,1,1,0,1,1,0,0,4,7.0633333333333335,0
0,15,2,1,8.88,7.87,1,0,0,1,0,1,1,0,4,8.14,0
0,2,1,0,7.33,8.37,0,1,1,0,0,1,0,0,3,5.983333333333333,0
0,19,2,0,6.86,4.99,0,0,0,0,1,1,1,0,3,5.38,0
0,0,3,0,5.29,9.74,1,0,1,1,0,1,0,0,4,7.6000000000000005,0
0,4,4,0,9.51,7.46,1,0,0,0,0,0,0,0,1,6.3933333333333335,0
0,0,4,0,1.1,3.32,0,1,1,0,0,0,1,0,3,3.8366666666666664,0
0,6,4,1,7.29,1.27,1,1,0,0,0,1,0,0,3,4.173333333333333,0
0,17,1,0,9.84,2.58,1,1,0,0,0,0,0,0,2,5.18,0
1,3,3,0,6.32,7.71,0,1,1,1,0,0,0,0,3,6.6433333333333335,3
0,8,3,0,6.34,8.76,0,1,0,0,0,0,0,0,1,5.636666666666667,0
0,0,1,0,8.15,1.79,1,0,0,0,0,1,0,1,3,5.73,0
0,0,3,1,1.22,6.89,0,0,1,0,0,0,0,0,1,4.256666666666667,0
0,5,1,1,2.04,4.32,0,0,0,0,0,1,0,0,1,4.246666666666667,0
0,16,2,1,8.61,6.29,0,0,1,0,1,1,1,0,4,5.56,0
2,15,1,0,6.91,8.64,1,0,0,0,0,0,0,1,2,6.833333333333333,30
0,18,2,1,9.84,4.85,0,1,0,0,0,1,0,0,2,7.583333333333333,0
0,3,1,1,4.67,2.69,0,1,0,1,1,0,0,1,4,4.916666666666667,0
0,9,1,0,5.02,2.02,0,1,0,0,0,0,1,1,3,4.293333333333333,0
1,15,3,0,6.97,9.99,0,0,1,0,0,0,0,0,1,6.5633333333333335,15
0,6,2,0,2.63,7.91,0,1,1,0,1,1,0,0,4,5.616666666666666,0
0,1,1,1,3.59,1.49,1,0,1,1,0,0,0,0,3,4.056666666666667,0
0,19,4,0,8.74,2.54,0,1,0,1,1,0,0,0,3,5.773333333333333,0
2,6,1,0,8.23,7.17,1,0,0,0,1,1,0,0,3,7.733333333333333,12
2,6,3,1,6.14,4.81,0,0,0,0,1,0,0,0,1,5.109999999999999,12
0,4,3,0,4.23,6.59,1,0,1,1,1,0,0,0,4,5.123333333333334,0
1,14,2,0,6.73,6.09,0,0,1,0,1,0,1,0,3,7.433333333333334,14
0,18,3,1,2.55,2.41,1,0,1,0,1,0,0,1,4,4.716666666666666,0
0,9,1,0,4.9,4.95,0,0,1,1,0,0,1,0,3,4.16,0
0,4,1,0,5.53,5.77,0,1,0,1,0,0,0,0,2,4.836666666666667,0
0,4,1,1,5.15,4.95,0,0,0,0,1,0,0,0,1,5.403333333333333,0
0,17,4,1,4.77,5.33,0,1,1,0,0,0,1,0,3,5.373333333333332,0
1,3,4,0,4.38,9.9,1,0,0,0,0,0,0,1,2,5.330000000000001,3
0,13,3,0,6.2,9.87,0,0,1,0,1,0,0,1,3,8.433333333333334,0
0,17,2,0,4.22,4.17,0,1,0,1,1,0,1,0,4,5.453333333333333,0
1,8,1,0,6.31,7.57,1,0,1,0,0,1,0,0,3,7.349999999999999,8
0,16,3,0,5.68,3.1,1,0,1,1,0,0,0,1,4,5.333333333333333,0
0,11,1,0,4.18,9.92,0,0,0,0,0,1,0,0,1,5.533333333333334,0
0,17,4,0,8.06,4.72,0,0,1,1,0,0,1,0,3,5.686666666666667,0
0,15,4,1,1.39,6.25,0,0,0,1,0,1,0,1,3,3.86,0
0,2,3,0,3.43,4.43,0,0,0,0,1,0,0,1,2,5.919999999999999,0
0,18,4,0,5.46,2.41,0,1,0,1,0,0,1,1,4,3.296666666666667,0
0,9,2,0,9.21,2.39,0,1,0,0,0,0,0,0,1,5.863333333333334,0
2,19,3,0,1.65,9.45,0,0,0,0,1,0,0,0,1,6.3500000000000005,38
0,6,2,1,6.25,5.97,0,0,0,0,0,0,1,0,1,5.626666666666666,0
0,0,4,1,2.53,9.74,1,1,0,0,1,0,1,0,4,6.003333333333333,0
0,0,4,1,1.11,4.63,1,0,0,0,0,1,0,1,3,2.7433333333333336,0
1,14,2,0,8.8,5.27,1,0,0,1,0,1,0,0,3,5.646666666666667,14
1,0,3,0,8.89,2.96,1,0,1,0,1,0,1,0,4,6.37,0
0,8,4,0,3.47,1.94,0,0,0,0,1,0,0,1,2,4.31,0
0,13,2,0,8.75,8.05,0,0,0,0,0,0,1,0,1,7.6066666666666665,0
0,12,3,0,4.39,4.56,0,0,1,1,1,1,0,0,4,6.033333333333334,0
0,18,1,0,1.43,8.08,1,0,0,0,1,1,1,0,4,4.62,0
2,15,2,0,3.02,5.03,1,0,0,0,0,0,0,1,2,5.193333333333334,30
0,16,4,0,6.86,9.32,1,1,0,0,0,0,0,1,3,7.903333333333333,0
0,8,1,0,2.86,8.96,0,0,0,1,0,1,1,0,3,5.663333333333334,0
0,13,1,0,6.19,8.39,1,0,0,0,1,0,0,0,2,7.680000000000001,0
0,2,2,0,2.64,8.14,1,0,0,0,0,0,0,1,2,5.503333333333334,0
1,8,4,1,2.88,6.92,0,0,0,0,1,1,0,1,3,5.476666666666667,8
0,19,3,1,7.08,8.84,0,0,0,0,1,0,0,0,1,5.77,0
0,0,3,0,8.83,8.66,0,1,0,0,0,0,0,0,1,8.233333333333334,0
0,4,4,0,7.73,2.92,0,1,0,1,1,0,0,0,3,5.836666666666667,0
0,5,3,1,1.52,7.27,0,0,0,1,0,0,0,0,1,5.983333333333333,0
0,19,4,0,9.31,8.51,1,0,0,0,1,0,1,0,3,6.696666666666666,0
2,13,3,0,2.44,7.71,1,0,0,0,1,1,0,1,4,4.286666666666666,26
1,9,1,0,7.55,1.15,0,1,1,0,0,0,1,0,3,4.676666666666667,9
1,7,3,0,7.55,6.56,0,0,0,1,0,1,0,0,2,6.076666666666667,7
0,14,2,0,5.06,3.56,0,0,0,1,1,0,0,0,2,3.6266666666666665,0
1,0,4,0,6.08,7.96,0,0,0,0,0,1,0,0,1,5.473333333333333,0
0,15,1,0,1.86,7.66,0,1,0,0,0,0,0,0,1,5.653333333333333,0
0,19,4,1,9.76,1.98,0,0,0,0,1,0,1,0,2,6.493333333333333,0
0,6,3,0,1.58,4.0,1,1,0,1,0,0,0,0,3,4.87,0
1,0,1,0,9.19,9.11,1,0,0,1,0,0,1,0,3,7.363333333333332,0
0,4,2,0,3.24,5.35,1,0,0,0,1,1,1,0,4,4.556666666666667,0
0,9,4,1,4.52,5.56,0,0,0,1,0,0,1,0,2,4.109999999999999,0
1,4,2,1,7.82,2.83,1,0,1,0,0,1,0,1,4,4.253333333333333,4
1,7,3,1,8.91,2.6,0,0,0,1,0,0,0,0,1,4.203333333333333,7
2,5,2,0,7.26,1.6,0,0,1,0,0,0,1,0,2,3.793333333333333,10
0,9,1,1,2.09,1.72,0,1,1,1,0,0,1,0,4,2.4433333333333334,0
0,13,2,1,4.17,2.58,0,0,0,0,1,0,1,1,3,4.28,0
0,7,3,1,6.49,1.13,1,1,0,0,0,0,0,0,2,4.736666666666667,0
0,5,1,0,9.88,9.95,1,0,0,0,1,1,0,1,4,8.586666666666666,0
0,8,3,0,4.65,4.91,1,0,0,1,0,0,0,0,2,3.616666666666667,0
0,14,4,0,3.72,4.67,1,0,0,1,0,0,0,0,2,4.693333333333334,0
1,15,1,0,3.52,6.28,1,0,1,0,1,1,0,0,4,4.953333333333333,15
0,0,3,0,8.69,8.7,0,0,0,0,0,1,0,0,1,8.443333333333333,0
0,13,2,1,2.54,6.97,1,0,0,0,1,0,0,0,2,6.226666666666667,0
0,19,2,0,6.8,2.93,1,1,0,1,1,0,0,0,4,5.566666666666666,0
0,17,3,0,8.63,7.7,0,0,0,0,1,0,0,0,1,7.910000000000001,0
0,6,4,1,8.68,2.26,1,1,1,0,0,1,0,0,4,5.1433333333333335,0
0,11,3,0,2.17,8.71,0,0,0,0,0,0,0,1,1,5.736666666666667,0
0,9,3,0,8.14,7.6,0,0,1,0,0,1,0,0,2,7.22,0
1,14,3,0,9.28,9.43,0,0,1,1,0,0,1,1,4,9.49,14
1,6,3,1,8.04,8.88,0,0,1,0,1,0,0,1,3,8.17,6
0,4,4,1,7.32,4.72,0,0,0,0,1,1,1,0,3,5.176666666666667,0
0,10,2,0,5.65,9.05,0,0,0,0,0,0,1,0,1,7.896666666666667,0
0,2,3,1,7.91,8.29,0,0,0,0,0,1,1,0,2,7.343333333333334,0
1,3,4,0,6.19,5.03,0,1,0,1,1,0,1,0,4,4.55,3
0,10,1,0,4.67,7.25,1,0,1,0,1,0,1,0,4,6.8066666666666675,0
0,14,1,1,5.44,2.5,0,1,0,0,0,1,0,0,2,4.56,0
1,14,4,0,6.89,5.81,0,0,1,0,0,0,0,0,1,4.803333333333334,14
0,16,2,0,6.03,1.48,0,0,1,1,1,0,0,0,3,4.01,0
0,10,4,0,7.02,4.7,0,1,0,1,0,1,0,1,4,5.703333333333333,0
1,5,3,1,9.84,6.65,0,1,0,0,0,0,0,1,2,6.660000000000001,5
0,6,2,0,3.35,6.65,1,0,0,0,0,0,0,1,2,4.546666666666667,0
1,10,4,0,9.96,4.33,1,0,0,0,0,0,0,0,1,5.486666666666667,10
1,4,2,0,1.49,1.79,0,0,1,0,1,1,0,0,3,3.5566666666666666,4
1,0,4,0,6.47,6.77,1,0,0,0,1,1,0,1,4,4.906666666666666,0
1,0,3,0,9.41,1.76,1,1,1,0,0,0,0,1,4,4.903333333333333,0
1,12,4,0,1.92,3.11,1,0,0,0,0,0,1,0,2,2.643333333333333,12
0,1,4,1,9.91,8.23,0,0,0,0,0,0,0,1,1,7.726666666666667,0
0,17,1,0,9.27,4.93,0,1,0,1,0,0,0,1,3,7.423333333333333,0
0,5,1,0,8.69,10.0,0,0,0,0,0,0,1,0,1,7.46,0
0,13,3,0,5.74,7.93,0,1,1,0,0,0,1,1,4,7.510000000000001,0
0,10,3,0,2.92,4.65,0,1,0,1,0,0,1,0,3,5.456666666666667,0
1,4,3,0,1.8,1.99,0,0,0,0,0,0,1,0,1,2.8200000000000003,4
0,18,3,1,1.58,4.86,0,0,1,1,0,1,0,0,3,4.966666666666668,0
0,12,4,1,6.29,2.23,0,0,1,1,1,0,0,1,4,4.073333333333333,0
0,11,3,0,7.32,7.21,1,0,0,1,0,0,1,1,4,5.953333333333333,0
0,8,4,0,2.99,1.95,1,0,1,1,0,0,0,0,3,4.586666666666667,0
0,3,4,0,5.4,9.49,1,0,1,1,0,0,0,1,4,7.32,0
0,5,4,0,5.76,4.51,0,0,0,1,0,0,0,0,1,4.489999999999999,0
0,3,4,0,9.07,1.29,0,1,1,0,0,0,0,1,3,3.8633333333333333,0
1,0,1,0,2.13,8.46,1,0,0,0,0,0,0,0,1,6.113333333333333,0
0,16,2,0,8.18,4.16,1,0,1,0,0,1,1,0,4,5.38,0
0,16,4,1,7.94,7.03,0,0,0,1,0,1,0,1,3,5.616666666666667,0
1,9,2,1,7.13,8.77,0,0,0,0,0,0,1,0,1,6.5,9
1,17,1,0,3.23,1.53,0,1,0,0,1,0,0,0,2,3.22,17
0,13,3,0,1.46,1.14,0,0,0,0,1,1,0,1,3,1.8533333333333333,0
0,2,4,0,8.04,2.27,0,0,1,1,0,0,0,0,2,3.9499999999999993,0
1,16,3,0,6.04,3.12,0,0,0,0,0,0,1,1,2,4.386666666666667,16
0,3,2,0,6.65,5.72,0,1,0,0,0,0,0,0,1,5.960000000000001,0
0,1,3,0,8.67,9.65,0,1,0,0,0,0,1,0,2,8.826666666666666,0
0,14,2,0,2.19,5.91,1,1,0,1,0,0,0,0,3,5.38,0
0,5,1,1,2.86,8.73,0,1,0,1,0,0,0,0,2,4.68,0
1,8,1,0,4.79,2.8,0,0,1,0,1,0,0,1,3,4.27,8
0,6,2,0,4.19,9.04,0,1,0,1,1,1,0,0,4,7.343333333333334,0
0,9,4,0,9.55,7.43,0,1,1,1,0,0,1,0,4,6.146666666666667,0
1,1,4,1,3.86,9.55,0,1,0,0,1,0,0,0,2,6.260000000000001,1
2,19,4,0,9.09,8.86,1,1,0,0,0,1,0,1,4,7.823333333333333,38
0,13,3,0,5.79,8.65,0,1,0,0,0,1,1,0,3,7.636666666666668,0
0,5,4,0,1.87,1.66,1,0,0,0,0,0,0,0,1,3.0,0
1,4,2,1,7.06,7.06,0,0,0,0,0,1,1,0,2,5.343333333333333,4
0,4,2,0,7.73,3.77,1,0,0,0,1,0,1,0,3,6.236666666666667,0
1,19,1,0,2.47,3.33,0,0,0,0,1,0,1,0,2,3.97,19
0,11,2,0,4.78,5.08,1,0,1,0,0,0,0,0,2,5.02,0
0,7,4,0,2.33,8.81,1,0,0,1,1,0,1,0,4,4.91,0
0,6,4,1,2.59,1.81,0,1,0,0,0,0,1,0,2,2.03,0
0,15,1,0,7.19,9.32,0,1,1,0,0,1,1,0,4,8.590000000000002,0
1,17,4,0,5.46,8.72,0,0,1,0,0,0,0,0,1,7.586666666666666,17
0,15,1,0,1.29,3.52,0,1,1,0,0,0,1,0,3,4.756666666666667,0
1,18,1,0,9.41,4.05,0,0,1,1,1,0,1,0,4,7.6433333333333335,18
0,9,2,0,7.22,1.46,0,0,1,0,0,1,0,1,3,3.7466666666666666,0
0,8,2,1,1.48,7.57,0,1,1,0,0,0,0,0,2,4.3133333333333335,0
0,5,4,0,7.48,2.55,0,0,0,0,1,0,0,0,1,5.11,0
0,17,4,0,8.54,3.66,0,0,0,0,0,0,1,1,2,5.62,0
0,2,3,0,4.65,4.58,0,0,0,1,0,1,1,1,4,6.303333333333334,0
0,13,3,0,7.79,4.66,1,0,1,0,0,1,0,1,4,5.366666666666666,0
0,4,1,0,3.61,8.21,0,0,0,0,0,0,1,0,1,4.636666666666667,0
0,13,3,1,2.09,5.45,1,0,0,1,0,0,1,1,4,4.239999999999999,0
0,17,4,0,9.74,1.5,0,0,1,0,0,1,0,0,2,5.6066666666666665,0
1,2,4,0,1.04,6.4,0,0,0,0,0,0,0,1,1,4.04,2
1,6,3,0,5.71,3.76,0,1,0,0,0,0,0,1,2,5.853333333333333,6
0,1,4,0,1.88,4.06,0,0,0,0,0,1,0,0,1,3.796666666666667,0
0,5,4,0,6.37,2.86,1,0,1,0,0,0,1,1,4,4.326666666666667,0
0,9,1,0,1.04,2.01,0,0,1,0,0,1,1,1,4,2.81,0
0,18,4,0,1.56,3.31,0,0,1,0,0,1,0,1,3,4.656666666666666,0
0,12,1,0,7.35,8.89,0,0,0,1,1,1,1,0,4,8.33,0
0,10,4,0,8.29,8.85,1,0,0,0,0,0,0,0,1,8.013333333333334,0
1,8,2,1,8.15,9.51,0,0,0,0,0,1,0,0,1,8.173333333333334,8
0,16,4,0,2.57,1.31,1,0,0,0,0,0,1,0,2,3.4333333333333336,0
0,10,4,0,1.05,9.1,0,0,0,0,1,1,1,0,3,4.403333333333333,0
0,12,1,1,7.74,4.25,1,1,1,0,0,0,1,0,4,6.176666666666667,0
1,2,3,0,2.65,6.84,0,0,1,0,1,0,0,0,2,5.296666666666667,2
0,9,4,0,3.87,6.58,1,1,0,0,1,0,0,0,3,5.523333333333333,0
0,0,3,0,3.47,2.55,1,1,0,0,0,0,1,0,3,4.756666666666667,0
1,4,3,0,9.38,2.55,0,1,0,0,0,1,0,0,2,4.446666666666666,4
1,11,2,1,8.89,2.92,0,0,0,1,0,1,1,1,4,5.640000000000001,11
0,6,4,1,5.08,3.42,0,1,0,0,0,1,0,0,2,3.3266666666666667,0
2,11,4,0,8.13,4.32,0,0,0,0,1,0,0,0,1,6.87,22
0,6,4,0,7.71,5.1,1,1,0,0,0,1,0,0,3,5.303333333333333,0
0,11,4,1,5.23,4.23,0,1,0,1,0,0,1,1,4,4.583333333333333,0
1,3,3,0,1.86,6.3,0,0,0,1,0,0,0,0,1,4.036666666666666,3
1,16,2,0,7.96,2.41,0,1,0,0,0,0,0,0,1,6.6000000000000005,16
0,15,4,1,7.1,9.39,1,0,0,1,0,1,0,1,4,6.846666666666668,0
1,17,4,0,2.41,8.54,1,0,1,0,0,0,1,1,4,4.14,17
1,1,4,0,5.38,1.47,0,1,0,1,0,0,0,0,2,2.73,1
1,16,3,0,8.16,5.15,1,0,1,0,1,0,1,0,4,5.420000000000001,16
0,9,2,0,7.92,8.33,1,0,0,0,0,0,1,0,2,6.02,0
0,15,3,0,9.74,4.17,0,0,0,0,0,0,0,1,1,7.3500000000000005,0
0,6,2,0,5.17,4.81,1,1,0,0,0,0,0,0,2,5.683333333333334,0
0,13,3,1,8.44,9.96,0,0,0,1,1,0,1,1,4,8.793333333333333,0
0,19,4,1,1.07,7.8,0,0,1,0,1,0,1,0,3,4.886666666666667,0
0,14,1,0,6.78,3.49,1,0,1,0,1,0,0,1,4,5.176666666666667,0
0,9,1,0,3.51,6.09,1,1,0,1,0,0,0,0,3,4.62,0
0,7,2,1,2.41,8.22,0,0,1,0,1,1,0,0,3,6.316666666666667,0
0,1,2,1,7.64,3.52,1,0,1,1,0,0,0,0,3,4.06,0
0,16,3,1,4.34,1.69,1,0,0,0,0,0,0,0,1,3.8899999999999992,0
0,8,2,0,6.53,3.97,0,1,1,0,1,0,0,1,4,4.953333333333333,0
0,8,2,0,8.47,8.94,0,0,0,0,1,0,1,0,2,6.6000000000000005,0
0,14,2,0,5.84,5.21,1,0,1,0,0,0,1,1,4,6.153333333333333,0
0,12,3,0,4.96,6.38,0,1,1,0,0,0,0,0,2,4.916666666666667,0
0,8,3,0,6.59,1.37,1,0,0,0,0,0,0,0,1,4.239999999999999,0
1,3,1,0,9.96,3.16,0,0,1,0,1,1,0,1,4,5.576666666666667,3
0,8,1,0,2.14,8.06,0,0,1,0,0,1,1,0,3,5.5633333333333335,0
0,8,3,0,3.44,7.4,0,0,0,1,0,0,0,0,1,3.98,0
2,14,1,0,9.41,2.0,1,0,0,0,1,0,0,0,2,6.103333333333334,28
0,10,4,0,9.95,8.38,0,0,1,1,0,0,1,0,3,7.683333333333333,0
0,12,1,0,6.02,5.79,1,0,1,1,0,0,0,0,3,6.413333333333333,0
1,16,2,1,1.16,3.25,0,0,0,0,1,0,1,0,2,4.32,16
1,0,4,1,8.47,2.4,0,0,0,0,0,0,1,1,2,5.5,0
0,2,1,0,6.68,2.54,0,0,1,1,1,1,0,0,4,6.013333333333333,0
1,2,3,1,5.73,4.76,0,0,0,0,0,1,0,0,1,4.23,2
0,14,3,0,9.69,8.88,1,0,0,0,1,0,0,1,3,6.626666666666666,0
1,4,2,0,2.2,4.31,0,0,0,1,0,0,0,0,1,5.16,4
0,3,1,1,4.1,6.86,0,1,0,0,1,0,1,0,3,4.340000000000001,0
0,0,1,0,6.64,2.28,0,0,0,1,0,0,1,0,2,3.85,0
0,3,4,0,1.04,1.57,1,0,1,0,0,0,0,1,3,1.5666666666666667,0
0,7,4,0,8.79,4.7,0,0,0,0,0,0,1,0,1,5.343333333333333,0
1,6,3,1,7.86,2.48,0,0,0,0,0,1,1,0,2,6.476666666666667,6
0,0,1,0,3.11,2.75,1,0,0,0,0,0,0,0,1,4.83,0
1,4,2,0,3.77,3.43,0,0,0,0,0,1,0,0,1,3.53,4
0,12,4,0,3.75,1.55,0,0,0,1,0,0,0,0,1,4.213333333333334,0
1,11,2,0,8.75,8.21,0,1,0,0,0,0,0,1,2,8.353333333333333,11
0,7,1,0,3.89,5.88,0,0,0,0,0,0,0,1,1,4.053333333333334,0
0,16,2,0,3.51,4.66,1,0,1,1,0,0,0,0,3,3.7399999999999998,0
